nome_file;caratteristiche;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;media;299.989;-219.211;-124.35;152.652;619.754;-198.099;-244.22;619.647;-246.978;170.662;131.143;318.772;134.248;-26.908;191.278;160.557;232.051;363.149;278.571;218.953;-191.724;623.974;109.729;-291.745;158.288;220.799;-696.522;380.904;313.358;-164.576;661.553;963.425;633.513;339.698;134.304;796.693;-863.147;-535.523;-916.097;712.878;298.047;462.854;579.341;140.54;174.523;242.569;-372.987;263.84;-204.742;570.563;-197.382;-995.961;-158.23;-111.764;-694.034;-687.891;-331.807;473.739;-380.394;-930.149;-806.477;245.719;980.154;865.638;279.405;-452.635;-169.019;-237.942;-104.803;-151.332;244.852;389.263;-709.152;262.829;626.927;-241.673;-309.608;-535.392;148.451;348.489;343.324;197.129;176.514;446.201;-141.623;-232.368;-169.038;168.407;-317.477;362.057;117.353;-450.099;205.729;-494.486;232.071;147.747;138.742;-358.325;343.831;201.934;-0.412789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;picchi;19545;1094;24292;24306;24601;24931;24078;23735;24471;24810;23966;23299;25561;22286;25574;23804;24163;23943;25185;24548;25155;24848;24876;24689;25429;25431;24541;24251;24028;25721;24337;25193;25344;25020;24941;24923;23720;25105;24110;24089;23917;24010;24329;23815;24228;24278;23631;25650;23972;25543;24563;24800;24781;24650;24225;24687;25047;25240;23630;26348;24515;24906;24914;24559;24290;24032;24252;24011;24691;26179;24612;24842;25251;25361;25016;25274;24873;24485;26022;24303;24734;19646;25238;23769;24338;24550;23807;23662;23738;24073;24918;24450;24684;23154;25417;25640;25043;24660;25655;23869;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;energia;1,07E+15;5,60E+13;1,41E+17;3,25E+17;2,95E+16;2,26E+17;2,49E+17;1,61E+17;2,14E+17;2,72E+17;2,16E+17;8,63E+16;2,16E+17;1,11E+17;2,48E+17;2,33E+17;2,26E+17;1,43E+17;2,75E+17;2,80E+17;4,14E+17;1,70E+17;1,63E+16;1,38E+17;3,35E+17;2,78E+17;1,89E+17;2,37E+17;1,87E+17;3,16E+17;1,22E+17;2,64E+17;3,57E+17;1,26E+17;2,41E+16;2,18E+17;1,22E+17;1,94E+17;2,45E+17;2,42E+17;2,18E+17;1,39E+17;2,17E+17;2,96E+17;2,14E+16;2,35E+17;8,97E+16;2,25E+17;2,78E+17;1,23E+17;2,35E+17;2,56E+17;1,94E+16;2,14E+17;2,23E+17;2,62E+17;1,47E+17;2,31E+16;2,08E+17;2,93E+17;1,30E+16;2,92E+17;2,51E+16;2,71E+17;1,25E+17;2,85E+17;2,19E+16;2,06E+16;2,87E+17;2,31E+17;1,58E+17;1,06E+17;2,20E+17;2,86E+17;2,75E+16;1,47E+17;2,45E+17;2,80E+17;2,72E+17;8,79E+16;3,03E+17;9,17E+15;3,01E+17;3,88E+17;2,28E+17;2,33E+17;1,42E+17;1,45E+17;1,93E+17;1,76E+17;2,00E+17;2,95E+16;1,90E+17;7,27E+16;3,33E+16;2,93E+16;2,91E+17;2,75E+17;2,71E+17;1,48E+17;1,50E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;frequenzeH0;0;284;1166;61822;5187;111965;49779;182876;1689;74652;378359;293774;478091;199756;119821;82341;162660;7286;90580;27421;222;353276;3120;113580;50164;156572;95913;34410;45151;121739;69723;1072;206238;47975;4278;96855;25542;165;70194;196146;48785;19802;143896;12224;68091;120764;125279;1245;71555;875;182217;13535;164915;15167;214558;238216;249498;479132;64124;69776;10340;97836;251903;113781;3338;145328;4626;43429;6652;101987;54447;64894;46478;2493;31878;11991;545540;147551;540490;90917;11127;131172;148;100032;165748;259375;115393;39877;27467;19447;122923;280488;4808;210359;274220;248709;58612;18453;101577;21236;835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;frequenzeH4;0.421464;174.577;952.185;155565;115755;52968.9;220443;112847;2513.22;6161.52;65652.1;47590.2;37192.8;309231;26262.1;46307.4;73064.8;7914.63;249528;132059;599.763;108423;4458.56;140415;231135;178967;47067;152740;67713.4;60728.8;40688.8;9971.49;23627.3;59758;134446;141158;52912.2;3769;240718;121356;5247.21;14875.8;151219;22325.6;66493.9;205041;137214;10730.4;57108.6;65194.4;50772.2;100034;102131;44747.2;99227.3;63759.5;27802.8;53739;11043.2;188076;89278.3;374704;129865;29080.4;269.857;51935.6;40750.1;251450;90688.7;9799.73;155735;12781.3;610054;5447.69;22558.1;111362;15997.4;84776.7;28971.7;53845.4;20152.4;42337.9;1311.68;182142;65094.7;31233.9;17173.6;46214.6;111786;671.355;20369.8;6047.85;16233.3;44569.6;257184;342463;171577;63859.6;61199.9;24976;514.347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;frequenzeH6;0.37716;335.864;149.515;156480;173768;11787.9;50360.5;29418.9;897.283;17426.3;31154.2;12066.2;110821;59872.6;27406.1;160120;233345;7940.95;197704;87896.9;1189.78;79992.7;4167.62;92952.4;36119.3;95943.9;97668.7;26179.1;189998;50058.8;63744.4;1780.52;190806;58674;26636.4;81628.8;120216;8748.58;120758;89989.7;1059.72;48043.5;23649.5;70811.6;39854.2;51211.7;47638.8;3912;59545.9;25799.3;7310.22;139646;83948.8;55974.2;128290;54794.7;20171;39171.9;16724.4;195759;196115;119136;277403;69475.2;677.559;192170;3525.17;258303;22530.8;6886.1;154656;6307.58;39345.1;384.71;30310.6;118882;104508;16109.1;37118;31874.2;8701.18;54795.9;1985.01;42675.3;69067.8;20338.8;47725.1;43140.2;53062.8;1372.91;41067.7;49802.4;28477.4;13965.6;227364;253397;39069.3;69248.5;119278;61226.7;309.315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;posFreqFond;31;9;0;2;7;0;2;2;4;0;1;0;1;1;1;2;2;9;4;2;10;1;9;4;2;3;2;2;2;1;1;1;2;1;1;3;2;1;62;1;1;1;3;8;3;2;3;4;3;4;1;1;1;5;1;1;0;0;1;3;2;4;58;2;1;63;4;3;4;0;57;1;4;61;62;3;0;2;0;1;1;1;6;1;2;1;0;1;4;1;59;1;5;0;1;4;2;2;1;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ragazzina_sclera_su_ask.wav;pendenze;119.367;312.805;312.137;189556;175589;27848.2;495020;127023;1823.69;21246.9;377617;193744;158644;326186;201752;354995;426074;41318.7;75875.9;315302;4910.13;374462;8509.15;105314;222459;268011;56045.6;226994;66201.4;529732;112389;12132.6;211816;113952;172156;203305;635628;35661;59433.9;78446.2;56665.3;53657;393003;38005.4;136921;264389;434211;7421.66;358672;43463.3;375892;293107;421970;36479.8;260033;333748;67409.6;46200.5;64582.3;515044;291688;299121;165821;169735;2233.91;144735;29210.3;105635;69382.5;14141;113930;50919.7;540936;5191.25;186414;245443;243947;468106;161001;55232.6;15139.9;126060;1634.41;338178;197243;308617;35640.7;36063.3;67561.4;30885.7;107672;243127;28904.3;107748;239881;279833;187411;546899;615933;120921;1920.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;discretizzatore;-37123;83609;-393439;-926938;408241;-1,26E+11;-1,02E+11;-1,04E+10;-417510;-624721;473773;578485;676224;-868694;-445991;-182944;-2,66E+11;-48710;146193;273299;-719908;-1,53E+11;185354;458374;-2,15E+11;-1,00E+11;-390819;-31962;-612131;251939;349474;-141267;-40181;217849;10128;41373;507809;-264726;-111011;-104662;-483429;98528;-978704;-988260;-519771;656553;-1,27E+11;-142952;746467;-837765;-345926;-794289;-112689;-222582;-219758;-498497;420345;-165540;-826453;-249573;865620;-1,06E+11;-366281;-316505;-222371;-857004;-544443;-277443;-1,07E+11;-81664;896863;117292;367321;-409380;-886531;70656;62614;119334;-804774;795115;711996;-122119;-263942;-126539;-591125;-166178;-1,51E+11;-174272;-1,64E+11;202891;-283865;-8,52E+11;-2,72E+11;144549;-1,45E+11;-291098;296287;-704124;398048;191017;-623226;-1,25E+11;1,42E+11;-806948;-457187;-851729;261383;-4358;-401367;-679787;-66987;-164725;490432;-674298;1,17E+11;356254;-7516;366771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;media;-168.358;379.179;-17.843;-42.038;185.143;-573.405;-461.747;-471.337;-189.347;-28.332;214.863;262.351;306.678;-393.966;-202.263;-829.678;-120.837;-220.907;663.007;123.945;-326.489;-694.642;840.608;207.879;-973.974;-455.717;-177.242;-144.952;-27.761;114.258;158.492;-640.667;-182.227;987.977;0.45932;187.633;230.299;-120.057;-503.451;-474.658;-219.242;446.839;-443.857;-44.819;-235.724;297.756;-577.625;-648.308;338.534;-379.939;-156.883;-360.222;-511.061;-100.944;-996.635;-226.076;190.633;-750.748;-374.809;-113.185;392.571;-479.431;-166.114;-14.354;-100.849;-388.664;-246.913;-125.824;-48.655;-370.358;406.741;531.937;166.585;-18.566;-402.055;320.435;283.964;541.197;-364.977;360.596;322.901;-553.828;-119.702;-573.873;-268.084;-753.642;-684.571;-790.349;-74.479;920.141;-128.737;-386.318;-123.42;655.551;-656.395;-132.017;134.371;-319.331;180.521;86.629;-282.642;-564.813;642.778;-365.963;-207.341;-386.272;118.541;-0.197642;-182.026;-308.293;-303.796;-747.052;222.418;-305.804;530.093;161.566;-0.340862;166.336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;picchi;23342;32185;22377;32767;32767;32767;31523;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32766;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;15992;1219;32611;32767;32767;32767;32767;10583;32767;32767;32767;32172;32767;32767;32767;21292;1155;870;12358;32311;32767;32767;31960;32627;31999;32767;32767;27319;32767;32767;32767;32080;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32692;32767;32112;32251;22643;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32767;32362;19033;23934;22918;21073;18289;32767;17889;32767;32767;32767;32767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;energia;6,45E+15;1,51E+17;9,57E+16;1,37E+17;1,81E+17;1,91E+17;1,30E+17;2,88E+17;2,83E+17;1,71E+17;2,68E+17;4,43E+17;3,62E+16;3,65E+17;3,71E+16;2,38E+17;2,44E+16;2,87E+17;2,54E+17;2,89E+17;2,76E+17;3,22E+17;2,42E+17;1,97E+17;2,19E+17;2,63E+17;2,24E+17;1,90E+17;1,07E+17;3,19E+17;3,16E+15;2,03E+17;1,95E+17;2,77E+17;2,04E+17;2,17E+17;1,89E+17;2,12E+16;1,17E+12;1,15E+16;3,99E+17;3,16E+17;3,40E+17;3,53E+17;3,46E+14;2,83E+17;2,20E+17;1,47E+17;1,62E+17;2,39E+17;1,86E+16;2,67E+17;1,10E+16;8,83E+13;7,46E+13;2,98E+15;1,86E+17;2,00E+16;1,75E+17;1,96E+17;1,67E+17;6,87E+16;7,42E+16;2,94E+16;1,85E+16;8,71E+15;8,08E+16;1,08E+17;5,48E+15;4,67E+17;4,59E+17;3,44E+17;3,27E+17;9,84E+16;1,18E+17;1,86E+17;2,33E+17;2,58E+16;1,90E+17;2,58E+17;2,38E+17;2,51E+17;1,65E+17;1,46E+17;2,40E+16;7,65E+16;2,51E+16;1,13E+16;3,85E+17;2,47E+17;2,07E+17;5,69E+17;2,38E+17;3,36E+15;2,99E+16;1,01E+17;2,76E+17;2,04E+17;2,00E+17;3,02E+17;3,61E+17;6,36E+16;1,89E+16;1,75E+17;1,26E+17;1,15E+17;6,61E+16;1,23E+16;8,91E+15;2,39E+16;2,06E+16;2,74E+16;1,59E+17;1,41E+16;2,48E+17;3,49E+17;8,31E+16;1,33E+17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;frequenzeH0;1;65290;365715;529860;271836;83060;296896;175010;681471;174899;282304;204197;42779;86317;234115;87512;63401;491071;70009;254712;53059;114538;281351;271323;100469;85706;198952;647;13607;59924;694522;161916;196794;57763;102684;163709;55433;62247;14995;4731;121603;22822;166991;67376;2351;80266;238907;398089;8294;440939;86088;189778;185721;2528;9215;368;450145;36897;173121;34146;243168;74796;883;7668;17588;758;131308;101464;14613;120693;36994;221836;116235;84230;4455;71262;200097;51312;106940;12765;16408;100204;25867;53572;131471;28802;60471;13219;3491;365623;257460;14334;357485;164535;704791;11081;2299;709894;105526;25783;50121;82418;17405;36806;128843;83141;97170;7711;9069;6264;66235;59332;4516;143035;73083;220204;126303;118901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;frequenzeH4;0.77322;7218.86;81969.5;55196.3;120358;100378;92081.5;25498.8;35427.7;218155;206146;103058;232028;62025.8;81154.9;53863.5;86204.5;287745;84454.2;54070.1;139539;319425;145540;151254;97285.3;132283;48654.1;20402.6;38275;11797.4;44058.7;89883.7;16024.6;31589.9;42733.5;44646.4;77773.2;4415.46;3610.44;568.714;89289.7;59250.2;23847.5;69505.7;30169.9;18308.8;66782.6;76110.4;6132.28;59751.7;15122.6;57856.5;128490;1381.85;2699.17;3018.42;31986.5;42773.4;76313.1;32167.4;66541.7;233386;3048.25;23749.8;122303;6293.72;109301;334018;1873.91;72160.3;53504.7;113216;44511.1;49579.8;54327.4;114665;33625.9;179573;95007.8;67154.8;120911;12569.8;80959.9;50760.7;106606;97867.1;10408.9;4829.36;47513.6;92205.6;202641;57822.2;11081.2;37209.9;98618.6;29862.4;25854.7;61289.7;115779;19419.7;80563.5;65561.3;14291;122570;37597.7;14356.7;25142.7;16182.1;5093.75;16803.5;11907.9;17832.5;11863.7;42931.1;41045.1;14102.6;77081.5;49504.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;frequenzeH6;0.814243;6103.61;148357;29869.8;140294;107850;100668;48988.1;42722.4;35259.8;69754.3;39191.8;109547;33367.8;95014;57876.5;33436.9;66780.8;46878.1;11041.7;95329.5;142649;59749.4;20609.6;45853.8;76327.1;12499.7;23028.5;87410;76558.6;12912;112378;15746.5;53479;91232.4;23940.1;69792.3;33369.8;2535.81;2089.63;34675;33805.8;146457;19161.9;29573.9;11031.9;59286.8;32266.5;3679.75;21872.9;7945.08;12977.9;63988.7;1748.04;503.417;1834;28347.9;20115.3;127341;58104.9;59000.2;55864.1;5445.1;56246.7;134499;4980.11;204843;227343;3184.49;153238;213912;202814;66167.8;14714.1;59255.2;217082;27834.6;58798.8;39464.4;69857.4;149588;45561.4;91944.9;157463;34945.8;187809;18481.5;1428.97;48567.9;34991.1;19643.6;40871.1;8409.67;42686.1;71674.7;82369.7;165564;36968.1;106110;18074;37324.3;235156;19879.9;74820.5;39891.5;65344.3;34565.3;8511.48;25290.4;5811.84;18623.3;18400.5;13823.4;21556.7;126737;114179;56906.6;85160.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;posFreqFond;31;0;0;0;0;1;0;61;0;1;0;0;1;63;2;1;1;0;1;2;1;1;0;1;63;1;1;14;2;1;0;7;0;1;8;0;1;1;0;0;1;63;2;63;1;0;0;0;8;1;1;0;0;8;0;1;0;1;11;63;0;1;5;58;6;8;6;4;0;59;63;63;2;15;7;6;12;5;13;6;5;15;6;5;9;2;0;0;61;0;0;2;0;0;0;8;5;0;63;1;1;5;5;1;0;0;15;4;6;5;0;0;1;0;6;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragazzo_si_incazza_e_rompe_il_computer.wav;pendenze;560.575;16398.2;130798;324653;141094;463787;147850;176659;284023;84654.4;179709;77274.3;296282;263475;533296;616492;58306.9;383080;149288;333204;154587;499595;2890.77;211047;143642;264008;115027;75116.2;237805;131538;302340;147012;101743;532191;176959;114481;127347;101649;11241.2;3788.49;192812;266606;569721;101377;112383;51964.9;114487;272766;4740.7;391595;54544.3;11200.9;8479.99;3333.49;6965.84;3528.99;397417;188135;159648;82316.2;111561;533302;10132.7;40224.3;112964;6466.82;177801;224906;7468.09;178572;331918;432277;266362;92469.7;114407;49042.1;218412;190859;96839.3;6784.35;41981.8;141958;55153.6;175697;131172;129940;58948.7;11835.8;49935;75311.7;38716.4;91788;15108.9;87809;437270;144092;263361;389014;460548;26368.1;766049;254856;65321.2;226740;2501.32;18153.4;120772;10195.2;18476.6;30026.1;31605.2;32582.3;68500.9;24362.4;111862;201660;94024.4;55825.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
